,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
300,1.09632840625242e-285,1.05768452266749,0.652,0.393,2.55312959248065e-281,1,Wwox
301,0,1.05651567475822,0.658,0.273,0,1,Stap1
302,0,1.054567499825,0.673,0.404,0,1,Snx1
303,0,1.04963658771326,0.54,0.163,0,1,Rab27a
304,0,1.04578683064513,0.389,0.033,0,1,Gucy1a1
305,0,1.04504046138991,0.432,0.071,0,1,Atp10a
306,0,1.0320506653012,0.792,0.512,0,1,Rabac1
307,0,1.0310178676381,0.41,0.149,0,1,Rasgef1b
308,0,1.02696889318439,0.672,0.373,0,1,Stt3b
309,0,1.02678303410552,0.809,0.555,0,1,Nfatc3
310,0,1.01158396575309,0.939,0.79,0,1,Prrc2c
311,0,1.00345326549344,0.26,0.021,0,1,Cdh20
312,0,0.999094910645333,0.34,0.024,0,1,Vipr2
313,0,0.996085169406814,0.299,0.03,0,1,AC163638.2
314,0,0.993834567072181,0.811,0.583,0,1,Dnaja1
315,0,0.993601404025655,0.505,0.211,0,1,Batf
316,0,0.987590788900432,0.549,0.212,0,1,Tusc3
317,0,0.987153805880307,0.255,0.026,0,1,1700016L21Rik
318,0,0.984083353962183,0.578,0.225,0,1,Gtf2i
319,0,0.981441783472934,0.47,0.085,0,1,Xlr4b
320,0,0.981365285894451,0.501,0.139,0,1,Lrrc8b
321,0,0.979780761210414,0.525,0.136,0,1,Rhoh
322,0,0.974497142513039,0.312,0.029,0,1,Tcrg-C1
323,0,0.971316979474415,0.493,0.17,0,1,Tasp1
324,3.31588660080032e-283,0.952894506830562,0.162,0.01,7.72203671594378e-279,1,Prss2
325,0,0.939825242659587,0.788,0.563,0,1,Tle5
326,0,0.939811336050579,0.358,0.069,0,1,Bicd1
327,0,0.937415752785259,0.528,0.16,0,1,Ccdc88c
328,0,0.935064457620025,0.704,0.484,0,1,Uhrf2
329,0,0.92354972037452,0.705,0.427,0,1,Dad1
330,0,0.921097546303339,0.779,0.5,0,1,Arl6ip5
331,0,0.920126292173852,0.39,0.051,0,1,Ptger2
332,0,0.91918476413904,0.438,0.076,0,1,Tspan32
333,0,0.916726808050627,0.775,0.562,0,1,Coro2a
334,0,0.912363070235145,0.436,0.082,0,1,Cxxc5
335,0,0.905212281410622,0.637,0.4,0,1,Klf3
336,0,0.904171704663474,0.701,0.422,0,1,Tmem50a
337,0,0.901951584076464,0.56,0.258,0,1,Fkbp3
338,0,0.899337474058402,0.48,0.177,0,1,Agpat5
339,0,0.895028677386749,0.557,0.265,0,1,Uhrf1bp1l
340,0,0.893136005813643,0.899,0.75,0,1,Tab2
341,0,0.888384557727822,0.429,0.066,0,1,Rab37
342,0,0.88216483209701,0.392,0.045,0,1,Il17re
343,8.0997121979214e-320,0.880025146702993,0.398,0.143,1.88626097665193e-315,1,Fry
344,0,0.876586597307771,0.892,0.692,0,1,H2afy
345,0,0.875931679792408,0.779,0.583,0,1,Prkar1a
346,0,0.87206778016013,0.377,0.104,0,1,Cnnm2
347,0,0.871551857395814,0.468,0.204,0,1,Gem
348,0,0.871055370540659,0.546,0.238,0,1,Arntl
349,0,0.87084354633103,0.488,0.23,0,1,Agpat4
350,2.96439387504748e-323,0.869594957091852,0.462,0.455,6.90348045621057e-319,1,Xist
351,0,0.8663460143644,0.362,0.036,0,1,Gm17745
352,0,0.866297066262055,0.751,0.523,0,1,Paip2
353,0,0.865981872843307,0.459,0.139,0,1,D16Ertd472e
354,0,0.86349087653295,0.417,0.103,0,1,Stk39
355,0,0.856487133307517,0.352,0.04,0,1,Apol7e
356,0,0.853827713812663,0.586,0.277,0,1,Prdx6
357,0,0.8447350052783,0.441,0.141,0,1,Sestd1
358,0,0.84401666925161,0.658,0.402,0,1,Zfp652
359,0,0.843690019294178,0.569,0.283,0,1,Ypel3
360,0,0.8417858959664,0.538,0.252,0,1,Ddx10
361,0,0.840904747778459,0.423,0.121,0,1,Cox10
362,0,0.840636414233463,0.354,0.03,0,1,1810073O08Rik
363,2.42822766035999e-316,0.83790839224958,0.632,0.429,5.65485657544633e-312,1,Rfx3
364,0,0.831220806650737,0.555,0.258,0,1,Rnf166
365,0,0.829531722209376,0.473,0.243,0,1,Cited2
366,0,0.827514940233662,0.526,0.239,0,1,Acat1
367,0,0.821715263620254,0.355,0.032,0,1,Scn1b
368,0,0.821534609252716,0.409,0.175,0,1,Adk
369,0,0.817809890202538,0.36,0.045,0,1,Acpp
370,0,0.814930894593971,0.543,0.292,0,1,Prkd3
371,0,0.81402706272205,0.721,0.549,0,1,Smg6
372,0,0.81051696192607,0.806,0.625,0,1,Cnbp
373,0,0.808284369819516,0.672,0.454,0,1,Crtc3
374,0,0.804506894696445,0.408,0.096,0,1,Rtn4rl1
375,0,0.803980641482541,0.853,0.675,0,1,Hnrnpa0
376,0,0.799919368539239,0.929,0.815,0,1,Tnrc6b
377,0,0.797293772767532,0.388,0.093,0,1,Prelid2
378,6.63546934598527e-268,0.796987381238136,0.309,0.108,1.54526810129305e-263,1,Prkn
379,0,0.796488598770089,0.397,0.14,0,1,Disp1
380,0,0.795721174051994,0.415,0.183,0,1,Ier2
381,0,0.793346213287555,0.837,0.681,0,1,Ndfip1
382,0,0.792894125478716,0.33,0.029,0,1,Impg1
383,0,0.788619691780493,0.83,0.719,0,1,Tmem59
384,0,0.782631855296838,0.432,0.14,0,1,Rara
385,0,0.777572150197966,0.769,0.573,0,1,Anp32a
386,0,0.776816167978119,0.358,0.063,0,1,2900026A02Rik
387,0,0.776464506166154,0.432,0.175,0,1,Bzw2
388,0,0.775841761426491,0.748,0.579,0,1,Chd4
389,2.56412247544551e-259,0.775065891954321,0.342,0.222,5.9713284208175e-255,1,Socs1
390,0,0.773561448085004,0.289,0.027,0,1,Pde11a
391,0,0.772707300400238,0.529,0.267,0,1,Sms
392,0,0.772586942538814,0.384,0.122,0,1,Tex2
393,0,0.770803298161683,0.345,0.061,0,1,Xkr6
394,1.26292535978809e-252,0.770009534494882,0.563,0.32,2.94110057787451e-248,1,Rnf43
395,0,0.767526236615163,0.377,0.079,0,1,Il27ra
396,2.75311459754599e-307,0.764084762010991,0.694,0.514,6.41145327476509e-303,1,Cox16
397,0,0.754518237308862,0.653,0.435,0,1,Ap3s1
398,0,0.751053665210397,0.516,0.282,0,1,Slc23a2
399,0,0.749964331765598,0.337,0.055,0,1,Ccdc125
400,0,0.744024587255176,0.356,0.065,0,1,Zfp395
401,4.25506784762287e-257,0.739295283739092,0.812,0.678,9.90920200354415e-253,1,Resf1
402,0,0.738840359727629,0.506,0.266,0,1,Cerk
403,0,0.738316804598683,0.434,0.176,0,1,Ski
404,4.12230823869024e-234,0.737926334014829,0.588,0.403,9.60003142626184e-230,1,Kcnq1ot1
405,1.07622319633599e-319,0.736831420901256,0.608,0.369,2.50630857962725e-315,1,Dennd3
406,0,0.732366063772342,0.266,0.02,0,1,Khdrbs3
407,0,0.72832100313668,0.388,0.137,0,1,Cnp
408,0,0.726846069161964,0.272,0.03,0,1,Gprin3
409,0,0.724682902841151,0.542,0.311,0,1,Tmem173
410,5.34984264047826e-281,0.721492077590096,0.297,0.101,1.24587135411458e-276,1,Cysltr1
411,0,0.718870271815229,0.637,0.459,0,1,S100a13
412,0,0.718571791774895,0.631,0.449,0,1,Xpo7
413,0,0.718056398315319,0.333,0.074,0,1,Tdrkh
414,0,0.717007890331672,0.226,0.021,0,1,Igfbp7
415,0,0.716757576879235,0.37,0.098,0,1,Gabbr1
416,0,0.708167718718053,0.247,0.027,0,1,Gm31887
417,0,0.706575324774219,0.496,0.268,0,1,Kdm5b
418,7.62271072789573e-301,0.701535315336861,0.428,0.208,1.77517687431236e-296,1,Golim4
419,0,0.700518011021867,0.657,0.464,0,1,Rp9
420,0,0.695117711613975,0.29,0.022,0,1,Lingo4
421,0,0.692262281683114,0.391,0.139,0,1,Arid5a
422,0,0.691526199508878,0.299,0.026,0,1,Foxs1
423,0,0.690561293421519,0.416,0.198,0,1,Ero1l
424,0,0.690412450137106,0.744,0.579,0,1,Fubp1
425,0,0.688994485447064,0.292,0.064,0,1,Gm43445
426,2.55084910820429e-261,0.688907515516201,0.848,0.687,5.94041740318614e-257,1,Sh3kbp1
427,0,0.686634833790182,0.823,0.724,0,1,Cul3
428,0,0.684322205702852,0.575,0.382,0,1,Ago2
429,0,0.683692977743411,0.251,0.024,0,1,Zfp462
430,0,0.682783357796954,0.346,0.09,0,1,Mmgt2
431,0,0.681647557253861,0.435,0.227,0,1,Fdx1
432,0,0.681515560168601,0.367,0.117,0,1,Def6
433,0,0.679698924848677,0.499,0.317,0,1,Mphosph8
434,4.99785761935181e-292,0.67352642456484,0.512,0.316,1.16390108239465e-287,1,Hmg20a
435,0,0.673481387984639,0.626,0.446,0,1,Skp1a
436,0,0.673041928376081,0.379,0.188,0,1,Furin
437,0,0.672274392169929,0.422,0.189,0,1,Vars
438,0,0.670485457143498,0.848,0.736,0,1,Tpr
