,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
47,7.11066428062213e-98,1.60672729626853,0.773,0.135,1.2812705967253e-93,1,COL17A1
48,4.15625863709261e-114,1.58772996649911,0.981,0.72,7.48916243817717e-110,1,TSPAN3
49,8.21162947631761e-91,1.54196044951703,0.612,0.122,1.47965351533767e-86,1,LAD1
50,2.68259877164174e-33,1.53136079712132,0.304,0.085,4.83377472662125e-29,1,TNNI1
51,2.44746673658185e-107,1.48193830980761,0.796,0.208,4.41009031264684e-103,1,RHOC
52,6.72148697966211e-29,1.472244611693,0.358,0.098,1.21114473886532e-24,1,S100A3
53,1.11724647494423e-77,1.47135161482769,0.95,0.718,2.01316642320201e-73,1,MIF
54,3.34184355330191e-34,1.45404409082646,0.542,0.278,6.02166789869471e-30,1,ZMYND15
55,1.04054208216927e-120,1.42443664028063,0.715,0.073,1.87495277786082e-116,1,RAB38
56,3.0687924569164e-99,1.36649264093165,1,0.999,5.52965712811766e-95,1,FTL1
57,6.15623229655705e-68,1.33085785966774,0.885,0.442,1.10929149751661e-63,1,IRF8
58,4.56632570575376e-64,1.30838686319493,1,0.956,8.22806228919771e-60,1,H2AFZ
59,7.16172639449293e-33,1.30537152376855,0.331,0.07,1.29047147902368e-28,1,SELENOM
60,3.88365755507564e-44,1.28979889385774,0.438,0.082,6.99796254849079e-40,1,RSAD2
61,3.32558013457329e-191,3.96675501241856,1,0.845,5.99236284448762e-187,2,CCL5
62,6.19768066876561e-137,2.72278058078535,0.995,0.596,1.11676007970488e-132,2,EPSTI1
63,1.06279759153576e-119,2.61477990452631,0.91,0.314,1.91505498018829e-115,2,AW112010
64,4.94304053320014e-75,1.62702916357899,0.995,0.875,8.90686473677333e-71,2,CST3
65,1.11938358479454e-84,1.48425005046297,0.74,0.137,2.01701728144128e-80,2,NET1
66,2.51439329085542e-64,1.42159138971127,0.98,0.679,4.53068527079237e-60,2,SERPINB6B
67,7.49438773229627e-87,1.40059503310498,0.995,0.817,1.35041372548246e-82,2,TMEM123
68,9.79552433043502e-83,1.39338643059301,0.955,0.632,1.76505552910109e-78,2,NPC2
69,2.10388846526336e-41,1.38629828885786,0.725,0.251,3.79099662555805e-37,2,MT1
70,5.31818678337639e-63,1.28519557304107,0.81,0.254,9.58284076496592e-59,2,PLA2G16
71,7.01267555423135e-53,1.2118620152745,0.98,0.582,1.26361400811695e-48,2,RGS1
72,7.48160106989548e-78,1.12564524144075,1,0.907,1.34810969678447e-73,2,PSME1
73,1.8281002797977e-47,1.11681182664681,0.95,0.71,3.29405389416747e-43,2,TXNDC17
74,2.28541286903377e-59,1.11609149189679,0.965,0.578,4.11808544871195e-55,2,PSMB9
75,3.47911633502326e-56,1.07022671947373,0.9,0.363,6.26901972407841e-52,2,ARHGAP31
