,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
171,1.41372782319616e-23,1.99828689783806,0.673,0.264,2.43104636476812e-19,5,PHLDA1
172,8.61690332589799e-41,1.94359059686121,0.633,0.227,1.48176269592142e-36,5,CITED4
173,1.28002404210844e-27,1.92712081779836,0.296,0.016,2.20112934280967e-23,5,TNFSF11
174,7.44507712757224e-60,1.90935405616015,0.704,0.16,1.28025546285732e-55,5,PTPRCAP
175,9.73663206467633e-51,1.88802432881892,0.622,0.053,1.67431124984174e-46,5,MS4A4C
176,1.62123239360008e-49,1.88204861834895,0.551,0.116,2.78787122403469e-45,5,LMO4
177,7.74181710122526e-36,1.87873301992476,0.857,0.658,1.3312828687267e-31,5,GEM
178,1.0507955353235e-14,1.82610653725157,0.357,0.14,1.80694800254229e-10,5,AREG
179,1.31044473931928e-56,1.80554974107257,0.643,0.046,2.25344077373343e-52,5,SELENOP
180,3.60638394811447e-37,1.78824757320575,0.735,0.306,6.20153783717764e-33,5,PXDC1
181,5.69383311146574e-42,2.59845078233835,0.988,0.852,9.7911154184765e-38,6,CCL5
182,2.4819545923492e-30,1.99877501701881,0.859,0.348,4.26796911700368e-26,6,AW112010
183,1.5191398621381e-34,1.70564123600787,1,0.731,2.61231290693268e-30,6,EPSTI1
184,5.16589643446808e-31,1.52487992601469,0.776,0.208,8.8832755087113e-27,6,NET1
185,4.35719899548473e-31,1.50100543586206,1,0.535,7.49263939263553e-27,6,RGS1
186,4.9833578631858e-16,1.2910606707693,0.424,0.081,8.56938218153431e-12,6,FXYD2
187,7.47876348493575e-29,1.22790345379677,1,0.85,1.28604816886955e-24,6,TMEM123
188,1.65971450976705e-25,1.2254445025249,0.965,0.634,2.85404507099543e-21,6,NPC2
189,5.19656723498354e-17,1.16571443899218,0.965,0.918,8.9360170172777e-13,6,CST3
190,2.93257837417294e-15,1.13129312582944,0.541,0.147,5.04286177222779e-11,6,MT1
191,4.74060290616994e-15,1.07016997772494,0.941,0.631,8.15194075744982e-11,6,SERPINB6B
192,2.67017203543262e-16,0.981231609077393,1,0.883,4.59162783212993e-12,6,FSCN1
193,6.74653100786744e-19,0.964893808620265,0.941,0.654,1.16013347211289e-14,6,BRK1
194,1.61117091872516e-17,0.941568233968689,0.753,0.281,2.77056951183978e-13,6,RAP2B
195,4.97279074396706e-21,0.924243772075812,0.835,0.312,8.55121096332575e-17,6,ARHGAP31
196,5.63498571049154e-14,0.906283935598764,0.753,0.341,9.68992142776125e-10,6,H2-T22
197,1.33545181756795e-14,0.882665675532325,0.847,0.454,2.29644294548985e-10,6,PFKFB3
198,6.79194803680488e-20,0.852655774598342,1,0.881,1.16794338440897e-15,6,PSME1
199,4.61751526268168e-17,0.803009821324562,1,0.9,7.94027924570742e-13,6,GADD45B
200,3.06911389768102e-15,0.787734256891579,0.753,0.312,5.27764825845229e-11,6,RGS10
201,2.54310441027695e-09,0.769123558416079,0.812,0.484,4.37312234391224e-05,6,SERPINB9
202,1.24946585614492e-18,0.765469098579808,0.624,0.165,2.1485814862268e-14,6,ABCG1
203,4.97777833882262e-14,0.744708251479738,0.882,0.498,8.55978763143939e-10,6,PGAP2
204,1.08122460093775e-11,0.740092403943017,0.388,0.089,1.85927382377256e-07,6,LTC4S
205,9.96595099957319e-12,0.727041885612635,0.906,0.576,1.71374493388661e-07,6,ANKRD33B
206,2.61335742287141e-11,0.697380992093921,0.835,0.461,4.49392942436968e-07,6,IRF1
207,2.3681121849585e-11,0.68997476331743,0.965,0.734,4.07220571325463e-07,6,CD52
208,3.96777463732711e-10,0.684096661844417,0.929,0.642,6.82298526634771e-06,6,CLEC2D
209,2.04122969731574e-15,0.650442947333744,0.494,0.115,3.51009858750415e-11,6,IL15RA
210,2.96040787545912e-10,0.650280075147984,0.706,0.345,5.0907173826395e-06,6,PCGF5
