,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
4727,1.36221958989913e-18,0.670252957678577,0.643,0.37,2.34247280679054e-14,1,MBP
4659,8.73813635434105e-21,0.667485830164136,0.688,0.447,1.50260992749249e-16,1,TMBIM4
4660,1.04179309791687e-20,0.666204169510075,0.752,0.543,1.79146741117785e-16,1,GTPBP4
4995,2.9407989020222e-13,0.666001120474162,0.519,0.352,5.05699779191738e-09,1,RNASET2B
4633,1.08317997517921e-21,0.659549401735832,0.523,0.213,1.86263628531818e-17,1,FLNB
4567,1.29998121010221e-23,0.655293178539991,0.515,0.205,2.23544768889176e-19,1,GTPBP2
4554,3.5404321185863e-24,0.653221100866664,0.492,0.175,6.088127071121e-20,1,GPR157
4609,2.47579542732555e-22,0.652641708197694,0.447,0.16,4.25737781682901e-18,1,GPR68
4627,6.92032116824061e-22,0.645918059861956,0.624,0.301,1.19001842809065e-17,1,AFTPH
5249,2.90171743616723e-10,0.644613059630436,0.447,0.251,4.98979330323317e-06,1,CSF2RB
4897,8.74494947310198e-15,0.644326213950577,0.342,0.132,1.50378151139462e-10,1,EMP2
4674,3.29081784153397e-20,0.644316016287025,0.763,0.475,5.65889036030182e-16,1,CACNB3
4780,3.02751531859044e-17,0.643661449517368,0.778,0.567,5.20611534184812e-13,1,PSMB7
4653,6.55724490523888e-21,0.63899539195535,0.786,0.517,1.12758383390488e-16,1,HTRA2
4714,6.53825863666131e-19,0.635750015955312,0.887,0.703,1.12431895516028e-14,1,ICAM1
4603,1.88947976291008e-22,0.635486361296522,0.643,0.321,3.24914940030018e-18,1,PAPSS2
5031,8.28971439071968e-13,0.634511314236808,0.605,0.378,1.42549928662816e-08,1,AHCYL2
4619,4.20549056595924e-22,0.631574866865825,0.466,0.178,7.23176157722352e-18,1,PARP8
4643,2.76565535098331e-21,0.629364772391263,0.59,0.277,4.7558209415509e-17,1,RASA2
4658,8.17611176094613e-21,0.627822387550587,0.376,0.114,1.4059641784123e-16,1,INSL6
4885,6.54991955440529e-15,0.625563726719589,0.609,0.361,1.12632416657553e-10,1,TRIOBP
4672,2.43445709587886e-20,0.623474483367041,0.827,0.623,4.18629242207329e-16,1,CDC37
4763,1.3041121342631e-17,0.622931024733697,0.47,0.204,2.24255122607883e-13,1,HOOK1
4602,1.69130182106355e-22,0.620589325724467,0.429,0.144,2.90836261150088e-18,1,PPM1K
4730,1.62197497583553e-18,0.620294367545138,0.703,0.417,2.78914816844677e-14,1,DYNLL2
4957,8.26413163134144e-14,0.619113536401698,0.778,0.557,1.42110007532547e-09,1,SAT1
5620,1.88651689599311e-07,0.61900952219557,0.286,0.16,0.00324405445434976,1,EGFL6
4551,2.66644572104431e-24,0.618266519222131,0.586,0.248,4.5852200619078e-20,1,PIK3R5
4655,6.80360331107478e-21,0.616529867252526,0.515,0.216,1.16994762537242e-16,1,F11R
4776,2.25216035128193e-17,0.614838400980937,0.271,0.068,3.87281494006441e-13,1,LTC4S
4685,8.39813197980233e-20,0.61335854720164,0.797,0.55,1.44414277524681e-15,1,STK4
5165,2.43705423101306e-11,0.610771940659022,0.244,0.09,4.19075845565005e-07,1,DCSTAMP
4583,3.74572524224838e-23,0.606307458550494,0.177,0.013,6.44114912657031e-19,1,AC163354.1
4524,6.85752782508041e-26,0.603714334749707,0.372,0.094,1.17922048480083e-21,1,MPI
4874,3.52501177792523e-15,0.601782419839234,0.756,0.53,6.06161025332023e-11,1,FAM129A
4717,7.7232327457188e-19,0.598882735153431,0.278,0.066,1.3280871029538e-14,1,MRC2
4718,7.73272637973211e-19,0.596381791270712,0.609,0.329,1.32971962825873e-14,1,ANXA7
4649,4.29621335702222e-21,0.596230759795912,0.32,0.08,7.38776848873541e-17,1,PHF11A
4930,3.31834531190994e-14,0.593267123571858,0.594,0.343,5.70622659836034e-10,1,TCTEX1D2
5243,2.4339776045607e-10,0.593077464771826,0.658,0.443,4.18546788880258e-06,1,IRF1
4696,1.95427178327073e-19,0.59225752912382,0.534,0.241,3.36056575851234e-15,1,DNAJB14
4608,2.33161709530939e-22,0.590702153212272,0.906,0.622,4.00944875709402e-18,1,BCL2A1A
5014,4.89650007989489e-13,0.590679483943247,0.673,0.432,8.42002153738725e-09,1,PFKFB3
4673,2.59023759504529e-20,0.589237671638642,0.575,0.27,4.45417256843988e-16,1,LEPROT
4724,1.06144629403118e-18,0.588535108243858,0.898,0.722,1.82526304721602e-14,1,SWAP70
4532,1.31055995072592e-25,0.585833293583439,0.632,0.277,2.2536388912683e-21,1,POLR3C
8297,6.504055165878e-13,1.70580599812156,0.272,0.105,1.11843732632438e-08,2,HSPB1
8195,3.26929500598514e-21,1.47068388372661,0.553,0.274,5.62187969229205e-17,2,H2-M2
8160,1.50836526169937e-43,1.45455574240554,0.659,0.223,2.59378490401823e-39,2,NRN1
8182,1.20721682797608e-25,1.41690140177755,0.521,0.22,2.07593005738767e-21,2,PRG3
8161,1.52650168068274e-41,1.37688800041343,0.502,0.099,2.62497229010204e-37,2,NCAM1
8158,1.22080301822767e-54,1.37222964817017,0.797,0.307,2.09929287014431e-50,2,CDH2
8180,3.75220027052288e-26,1.22968442999785,0.502,0.174,6.45228358519115e-22,2,TNFRSF11B
8159,3.16666524063294e-48,1.1955439856941,0.866,0.54,5.44539754779241e-44,2,NOSTRIN
8164,2.22586035302499e-36,1.17548531175494,0.894,0.623,3.82758946306177e-32,2,PRNP
8169,2.35888328797232e-32,1.16140115991871,0.608,0.222,4.0563357019972e-28,2,HAS2
8407,4.83644132269676e-10,1.09887404772857,0.406,0.222,8.31674449850935e-06,2,PRG2
8491,6.03468794154004e-09,1.08125095942341,0.355,0.171,0.000103772493842722,2,IL1B
8165,7.33301075577608e-35,1.07935694989519,0.825,0.564,1.26098452956326e-30,2,CD200
8561,2.15525291242974e-08,1.05666902965917,0.424,0.269,0.000370617290821418,2,PHLDA1
8162,1.99232654746441e-40,1.04453009140261,0.963,0.936,3.4260047310198e-36,2,KLF6
8513,9.14545907577872e-09,1.02067793613695,0.373,0.215,0.000157265314267091,2,CXCL10
8252,2.68372925659304e-15,1.02039213334216,0.502,0.332,4.61494082963739e-11,2,FLRT3
8188,9.89514107230716e-23,0.992710375860852,0.696,0.42,1.70156845879394e-18,2,TMTC2
8173,2.33535290793103e-28,0.98898324884506,0.521,0.162,4.01587286047819e-24,2,NRXN1
8176,1.78922639424823e-27,0.978132800931232,0.47,0.186,3.07675370754926e-23,2,GM16685
8172,1.08253237179972e-28,0.957644784125734,0.788,0.43,1.8615226665468e-24,2,CD81
8167,1.96347895119198e-33,0.946980537831578,0.917,0.667,3.37639840446972e-29,2,GNB4
8168,4.11033340127304e-33,0.944451576304923,0.7,0.448,7.06812931682912e-29,2,PNKD
8189,2.91244848700363e-22,0.925528593756747,0.502,0.261,5.00824641825144e-18,2,ADGRG6
8335,1.30566551074038e-11,0.919644980162213,0.806,0.667,2.24522241226915e-07,2,MFGE8
8204,3.8442551817411e-20,0.914067451722495,0.982,0.941,6.610581210522e-16,2,HSPE1
8183,1.44811891090725e-24,0.909564987732232,0.369,0.099,2.49018527919611e-20,2,NRG1
8175,1.08832914917801e-27,0.902240365250438,0.834,0.611,1.87149080492651e-23,2,TSPAN13
8206,8.22817594589142e-20,0.899161285521459,0.696,0.427,1.41491713565549e-15,2,KIF21A
8197,6.76240858795431e-21,0.881672904552402,0.756,0.604,1.16286378078462e-16,2,CDC42EP3
8185,1.27641466698968e-23,0.879874162899453,0.465,0.141,2.19492266135545e-19,2,SYT1
8231,2.08420068061709e-17,0.877975259620984,0.737,0.561,3.58399149038915e-13,2,KLF4
8200,1.8045720938612e-20,0.873341340432192,0.631,0.401,3.10314217260372e-16,2,VCAM1
8174,3.93945992813036e-28,0.86973794562758,0.687,0.466,6.77429529241298e-24,2,SYK
8170,5.16295149864908e-32,0.864097956461165,0.982,0.802,8.87821139707696e-28,2,S100A6
8171,2.52121215260673e-29,0.855670812886842,0.71,0.526,4.33547641762254e-25,2,MED10
8184,2.99209036215076e-24,0.836902255043899,0.857,0.684,5.14519858675444e-20,2,LY86
8331,1.04195084586109e-11,0.818465494859792,0.106,0.009,1.79173867454272e-07,2,CSN2
8192,8.25843711678905e-22,0.812196382067878,0.659,0.385,1.42012084660305e-17,2,PBXIP1
8213,3.88392664714536e-19,0.803904510337126,0.972,0.899,6.67880026243116e-15,2,JUN
8217,7.42371882325679e-19,0.798967923282033,0.608,0.363,1.27658268884724e-14,2,CD80
8226,7.11177239798227e-18,0.796966334358351,0.733,0.498,1.22294038155703e-13,2,NID1
8230,1.9075568089311e-17,0.787470799007192,0.286,0.072,3.28023468863791e-13,2,DSG1B
8203,2.55024521369399e-20,0.783662953772675,0.576,0.321,4.38540166946819e-16,2,NRP2
8240,1.6177965450785e-16,0.775188794380856,0.447,0.223,2.78196293891698e-12,2,CD86
8281,1.23118120814749e-13,0.77512149865696,0.452,0.239,2.11713920553042e-09,2,EFNB2
8627,5.13990300690663e-08,0.763694163268707,0.664,0.572,0.000883857721067665,2,DNAJB1
8178,4.05810411292103e-27,0.747464972829277,0.922,0.594,6.978315832579e-23,2,ATP1B1
8493,6.09397162457253e-09,0.738284083057607,0.728,0.602,0.000104791936056149,2,EGR1
8208,1.73881514847535e-19,0.736680974186279,0.876,0.789,2.99006652931822e-15,2,UAP1
8648,7.4031170124519e-08,0.734426698982957,0.18,0.087,0.00127304000146123,2,MYL7
8236,8.07956802925591e-17,0.733977251490011,0.24,0.05,1.38936251831085e-12,2,CSMD1
8246,6.89456226946806e-16,0.73104831024997,0.779,0.595,1.18558892785773e-11,2,PLEK
8285,2.40501225728061e-13,0.730614026050613,0.332,0.142,4.13565907761975e-09,2,PAPPA2
8216,7.27774573165061e-19,0.728262978308404,0.857,0.668,1.25148115601464e-14,2,KCTD12
8242,2.01905840408741e-16,0.721890996643293,0.705,0.57,3.47197283166871e-12,2,NFKBIZ
8211,3.00466228754259e-19,0.719098293711106,0.309,0.093,5.16681726965823e-15,2,MMP25
8239,1.18424261243698e-16,0.713581627496731,0.392,0.202,2.03642359634663e-12,2,PAM
8275,5.29413180178577e-14,0.709753332145153,0.378,0.17,9.10378904635082e-10,2,GM46212
8253,4.17855073412225e-15,0.705841805510821,0.406,0.202,7.18543584239663e-11,2,AI987944
8323,5.01105952795313e-12,0.704556858704976,0.507,0.401,8.6170179642682e-08,2,PROCR
8201,2.00957833645261e-20,0.703710150762982,0.341,0.125,3.4556709073639e-16,2,SLC26A2
8187,2.82364810226771e-23,0.702244407949229,0.94,0.896,4.85554527665955e-19,2,PNRC1
8387,2.04651419007871e-10,0.700413289507411,0.737,0.71,3.51918580125936e-06,2,HSPD1
8251,1.41101035611462e-15,0.698089791690315,0.475,0.235,2.4263734083747e-11,2,TBX3
8271,2.27677550378041e-14,0.69360509856893,0.332,0.135,3.9151431563008e-10,2,MADCAM1
8277,6.56155494447926e-14,0.692848881908108,0.779,0.676,1.12832498825265e-09,2,PMAIP1
8225,4.51728236357731e-18,0.691655105358042,0.922,0.826,7.76791875240754e-14,2,CLIC4
8210,2.97667151661793e-19,0.68223470352846,0.853,0.791,5.11868433997619e-15,2,MSN
8453,2.96104896693376e-09,0.67723643716364,0.429,0.313,5.0918198035393e-05,2,ASS1
8249,8.69782402986125e-16,0.669000608679217,0.65,0.468,1.49567782017494e-11,2,TMEM150C
8193,1.83245714062963e-21,0.667989817494721,0.986,0.872,3.15109329902671e-17,2,FSCN1
8205,4.75782057198758e-20,0.665917702288388,0.802,0.72,8.18154825558984e-16,2,EIF4A2
8247,8.32223941322284e-16,0.664031122478356,0.774,0.629,1.4310922894978e-11,2,RBPMS
8296,6.04718306132009e-13,0.659978498341133,0.581,0.478,1.0398735992246e-08,2,SLC41A1
8215,4.45149561553731e-19,0.656348394517448,0.571,0.407,7.65479186047796e-15,2,PNPLA8
8363,6.46426188406029e-11,0.653278237054729,0.143,0.023,1.11159447358301e-06,2,STMN2
8298,6.73495866691033e-13,0.640237805528019,0.908,0.79,1.1581434923619e-08,2,KLF2
8292,5.60779384430143e-13,0.63975924140751,0.452,0.247,9.64316229466075e-09,2,SIRPA
8190,5.44103603735324e-22,0.637092572848588,0.982,0.927,9.35640556983264e-18,2,TMEM176B
8243,2.36456283855813e-16,0.63295963915804,0.912,0.891,4.06610225718457e-12,2,ARF4
8254,4.68372065182719e-15,0.632604306411759,0.539,0.32,8.05412603288204e-11,2,FAS
8290,4.64704050604852e-13,0.628430742017196,0.816,0.596,7.99105085420103e-09,2,SH2D4A
8548,1.71243607137261e-08,0.622048623154928,0.129,0.033,0.000294470506833235,2,CEACAM15
8278,6.61869806098933e-14,0.61932472903918,0.47,0.258,1.13815131856772e-09,2,DPP10
8370,7.60564062422e-11,0.617901188842233,0.387,0.267,1.30786596174087e-06,2,PLBD1
8468,3.76773614913123e-09,0.614992756427703,0.512,0.461,6.47899908204606e-05,2,TNIP3
8235,7.81712614495891e-17,0.611834118525726,0.802,0.638,1.34423301188713e-12,2,LRRK1
8282,1.31764901097433e-13,0.609396965782486,0.479,0.285,2.26582923927146e-09,2,L1CAM
8191,6.11121490225712e-22,0.608864806027983,0.977,0.903,1.05088451459213e-17,2,TMEM176A
8312,1.53940659248136e-12,0.592456132961157,0.438,0.238,2.64716357643094e-08,2,1500009L16RIK
8270,2.256749288433e-14,0.589129267362855,0.392,0.277,3.88070607638939e-10,2,STRIP2
8382,1.31858829403519e-10,0.585713861635331,0.525,0.35,2.26744443042291e-06,2,MYO5B
12817,8.39249139842776e-104,3.07078764552625,0.8,0.11,1.44317282087364e-99,3,HIST1H2AP
12819,7.10283748619989e-102,3.0499587857956,0.742,0.042,1.22140393412693e-97,3,HIST1H1B
12812,1.0516931081195e-120,3.046789243478,0.852,0.046,1.8084914687223e-116,3,PCLAF
12804,1.99309600622175e-220,3.01007706988009,0.994,0.583,3.42732789229893e-216,3,HMGB2
12808,1.16644492852022e-149,3.00910220471046,0.923,0.038,2.00581869908337e-145,3,MKI67
12820,2.01654469047235e-101,2.97681981280762,0.697,0.019,3.46765024973624e-97,3,UBE2C
12807,2.24217114485559e-153,2.9577682723823,0.961,0.129,3.85563750069367e-149,3,TOP2A
12823,8.90644465972862e-97,2.92683473024032,0.787,0.14,1.53155222368693e-92,3,HIST1H2AE
12805,1.03540234377639e-211,2.88918688550685,0.987,0.7,1.78047787035788e-207,3,TUBA1B
12810,5.12377174123856e-131,2.60488459009287,0.897,0.241,8.81083788623382e-127,3,H2AFX
12813,7.97169572117947e-119,2.5810932990869,0.897,0.116,1.37081279621402e-114,3,STMN1
12890,8.88987726354052e-48,2.49431355387674,0.523,0.057,1.52870329423843e-43,3,HIST1H1D
12809,3.42738241509699e-142,2.41484875158256,0.852,0.014,5.89372680100078e-138,3,BIRC5
12806,1.0508418653806e-181,2.37556465003698,0.994,0.848,1.80702767170848e-177,3,TUBB5
12822,3.78180693191686e-100,2.2659650920581,0.684,0.017,6.50319520012423e-96,3,RRM2
12824,1.8710165763387e-96,2.23300825429556,0.658,0.014,3.21740010467203e-92,3,CENPF
12891,1.09298244503011e-47,2.12761031573663,0.723,0.225,1.87949261247378e-43,3,HIST1H1E
12829,1.79515206977806e-82,1.91276843300439,0.858,0.196,3.08694349919035e-78,3,LMNB1
12837,5.94271730945891e-75,1.90731781613903,0.852,0.287,1.02190966853455e-70,3,TUBB4B
12818,3.76865977955853e-103,1.83321218540188,0.755,0.035,6.48058735692885e-99,3,SPC24
12821,1.5253721965264e-100,1.82826860234927,0.748,0.034,2.62303002914681e-96,3,NUSAP1
12882,1.58094966787686e-51,1.77871783156284,0.374,0.006,2.71860104888105e-47,3,HIST1H2AF
12811,1.62115442977211e-121,1.76159499510598,0.774,0.014,2.78773715743613e-117,3,CDK1
12825,2.46584740570926e-95,1.7575623526896,0.755,0.05,4.24027119885765e-91,3,CDCA8
12814,3.15943761047706e-109,1.73068170295956,0.716,0.012,5.43296891497636e-105,3,CCNA2
12826,3.46824056326777e-95,1.71955758156646,0.632,0.011,5.96398647259526e-91,3,KNL1
12828,1.20412497135549e-88,1.71582352941365,0.948,0.605,2.07061330074289e-84,3,HMGN2
12827,5.56629274684794e-90,1.6950680839304,0.69,0.031,9.57179700747972e-86,3,TPX2
12859,5.52297534046112e-61,1.69177438407307,0.529,0.028,9.49730839545694e-57,3,HIST1H2AB
13137,1.17916225052165e-14,1.6289220769448,0.445,0.169,2.02768740599702e-10,3,IL1B
12856,3.98780353345285e-64,1.62387320974661,0.671,0.096,6.85742695612553e-60,3,TYMS
12815,7.48062716023844e-109,1.60830536344144,0.703,0.01,1.2863686464746e-104,3,KIF11
12841,1.2200268573229e-73,1.59945221766332,0.845,0.174,2.09795818385246e-69,3,CKS1B
12849,2.2984274721053e-66,1.58003599555046,0.877,0.303,3.95237588103227e-62,3,SMC4
12874,3.86657280970632e-55,1.55868377706633,0.703,0.155,6.64895860357099e-51,3,CKS2
12832,4.17527847683936e-77,1.54293023698058,0.6,0.027,7.17980886877296e-73,3,KIF23
12847,9.48452775878708e-70,1.52983386666063,0.826,0.226,1.63095939340103e-65,3,SMC2
12894,7.85860521229308e-47,1.52221118421246,0.677,0.254,1.35136575230592e-42,3,DUT
12816,1.93003320391327e-108,1.50620241621769,0.703,0.011,3.31888509744926e-104,3,CDCA3
12877,3.48150884080889e-54,1.47581749521853,0.619,0.082,5.98680260265496e-50,3,GM4316
12836,3.41707340058025e-75,1.45637822357018,0.942,0.607,5.8759994196378e-71,3,H2AFV
12844,2.05384623952515e-72,1.42712398681052,0.529,0.011,3.53179399348744e-68,3,CCNB2
12839,7.30351776211152e-75,1.41063867779424,0.581,0.022,1.2559129143727e-70,3,PRC1
12884,3.65398885908859e-51,1.40122707061408,0.581,0.077,6.28339924208873e-47,3,KPNA2
12864,4.49345369270401e-59,1.40101511775954,0.723,0.122,7.72694296997382e-55,3,RRM1
12846,1.72281481126373e-70,1.3843551970314,0.981,0.852,2.96255234944911e-66,3,HMGB1
12957,3.62089959745613e-28,1.36995898369887,0.735,0.426,6.22649894778556e-24,3,TUBA1C
12906,2.83489766459004e-40,1.36094327383698,0.374,0.023,4.87489002402904e-36,3,HIST1H1A
12878,9.32730459621923e-53,1.3455747898077,0.884,0.418,1.60392329836586e-48,3,TMPO
12830,9.53854831592855e-80,1.33838010540018,0.542,0.007,1.64024876840707e-75,3,ASPM
12850,3.01316470348126e-66,1.33491340690464,0.677,0.071,5.18143802410638e-62,3,INCENP
12861,6.03158695953319e-60,1.32637371651533,0.935,0.599,1.03719169356133e-55,3,UBE2S
12889,3.65476694269381e-48,1.31416960124318,0.742,0.324,6.28473723465627e-44,3,EZH2
12879,2.11613658272798e-52,1.30952915507578,0.697,0.139,3.63890846765903e-48,3,ATAD2
12848,1.80263849318044e-69,1.2823745023938,0.51,0.011,3.09981715287308e-65,3,CENPE
12927,1.58578538202557e-33,1.27725959532086,0.484,0.096,2.72691654293118e-29,3,GM42047
13012,1.96347770090468e-21,1.2363065459698,0.581,0.21,3.37639625447568e-17,3,HIST1H1C
12909,7.73627949684205e-40,1.23475943426798,0.31,0.007,1.33033062227696e-35,3,HIST1H2AK
12845,7.03651874332982e-71,1.21964165859,0.671,0.059,1.209999763103e-66,3,TACC3
12854,1.04207560375331e-64,1.21963793735108,0.942,0.728,1.7919532082142e-60,3,RAN
12902,8.87426927517556e-41,1.20164603898168,0.935,0.83,1.52601934455919e-36,3,ARL6IP1
12833,1.89597873790983e-76,1.19525943112501,0.49,0.002,3.26032503770974e-72,3,HMMR
12926,1.51086548144617e-33,1.1935537181485,0.632,0.202,2.59808428189484e-29,3,UHRF1
12831,1.06215087993445e-79,1.18753653082631,0.574,0.013,1.82647465313528e-75,3,AURKB
12947,2.51750864055701e-29,1.18353942125301,0.542,0.155,4.32910785830183e-25,3,CENPA
12843,2.5231373498104e-73,1.16956968296239,0.568,0.019,4.33878698673396e-69,3,CKAP2L
12834,2.02535627328817e-76,1.14931031383357,0.51,0.005,3.48280264754633e-72,3,FBXO5
12838,6.39422709516911e-75,1.14244411284383,0.535,0.011,1.09955129128528e-70,3,KIF15
12914,2.09392145346113e-38,1.14069789385089,0.606,0.134,3.60070733137176e-34,3,NRM
12835,2.17947951875246e-76,1.12226887629019,0.581,0.02,3.74783298044673e-72,3,BUB1B
12858,3.35517151414148e-62,1.11274168851665,0.555,0.032,5.76955293571769e-58,3,RAD51
12876,3.3862260925867e-54,1.10621354417535,1,0.992,5.82295438881208e-50,3,PTMA
12919,3.96661180900608e-36,1.09446901736201,0.819,0.409,6.82098566676686e-32,3,ANP32E
12840,4.24814838227523e-74,1.09119460781469,0.529,0.01,7.30511595816049e-70,3,KIF4
12860,8.61596335421008e-61,1.09081564629233,0.574,0.04,1.48160105838996e-56,3,RACGAP1
12871,7.90482665163187e-56,1.09025852074859,0.574,0.051,1.35931399101462e-51,3,NCAPD2
12873,3.8099049950903e-55,1.06610426352474,0.477,0.023,6.55151262955728e-51,3,TK1
12857,1.76159527617868e-62,1.05446633012256,0.419,0.003,3.02923923691686e-58,3,CCNB1
13346,9.26521915656877e-10,1.05087942920592,0.142,0.019,1.59324708616357e-05,3,CCL4
12915,2.99811732243814e-38,1.04925403515587,0.903,0.668,5.15556254766462e-34,3,NAP1L1
12896,7.83533247572716e-44,1.04635539859234,0.968,0.763,1.34736377252604e-39,3,ANP32B
12842,2.21493299316758e-73,1.04577163644811,0.581,0.021,3.80879877505098e-69,3,DLGAP5
12867,1.44463291783378e-58,1.03603139526425,0.555,0.04,2.48419076550697e-54,3,ASF1B
12933,2.88735084436451e-31,1.01952195287756,0.555,0.135,4.96508851196922e-27,3,MCM7
13284,8.08814563634109e-11,1.01545312297882,0.723,0.543,1.39083752362521e-06,3,RGS1
13150,4.13798648310354e-14,1.0086773135553,0.465,0.191,7.11568155634484e-10,3,GBP2
12866,5.6016719969254e-59,1.00591346575023,0.497,0.022,9.63263516591291e-55,3,CLSPN
13004,4.04470809284564e-22,1.004849113382,0.69,0.356,6.95528003645736e-18,3,SLBP
12952,2.42062252157464e-28,0.994903099382368,0.852,0.614,4.16250248809974e-24,3,JPT1
12935,1.44272602954002e-30,0.990429537384821,0.516,0.118,2.48091168039702e-26,3,FEN1
12895,1.00597782547169e-46,0.978084478272876,0.555,0.066,1.72987946868112e-42,3,MELK
12901,7.9818435764913e-41,0.976561418634025,0.632,0.132,1.37255782141344e-36,3,GMNN
12912,3.9066669623044e-39,0.974754742184401,0.652,0.142,6.71790450837864e-35,3,PLK4
12887,7.96391904336381e-50,0.965051366939031,0.374,0.007,1.36947551869684e-45,3,HIST1H3B
12980,1.89775810084975e-24,0.964234723559586,0.581,0.241,3.26338483022124e-20,3,PCNA
12852,7.95857907465999e-66,0.964181353728599,0.484,0.01,1.36855725767853e-61,3,NCAPG
12872,1.26885893244878e-55,0.95556160956462,0.387,0.004,2.18192982023892e-51,3,NEIL3
12853,1.21609708213635e-65,0.95387529773271,0.445,0.004,2.09120054244167e-61,3,CEP55
12868,9.03412880701292e-58,0.952598117071624,0.484,0.02,1.55350878965394e-53,3,SPC25
12932,2.71420286057086e-31,0.944163435432729,0.923,0.629,4.66734323903765e-27,3,DEK
13033,1.13955355233704e-19,0.939555536054626,0.581,0.236,1.95957628859877e-15,3,MCM6
12900,1.33348609091591e-41,0.936032152444778,0.335,0.01,2.293062681939e-37,3,CDC20
12851,6.05029638969082e-66,0.923247702545774,0.439,0.003,1.04040896717123e-61,3,PLK1
13384,2.48925805419975e-09,0.916898753463913,0.232,0.064,4.28052815000188e-05,3,IFITM3
13020,4.26225368255635e-21,0.91663448309499,0.645,0.284,7.3293714325239e-17,3,DNMT1
12982,2.6631011676548e-24,0.906361613415082,0.761,0.396,4.57946876789919e-20,3,NUCKS1
12892,1.46662963801505e-47,0.904853437321885,0.484,0.037,2.52201632553068e-43,3,CDCA2
13391,2.73972456359113e-09,0.90368820875104,0.426,0.201,4.7112303595513e-05,3,ISG15
12855,1.61332546975741e-64,0.903120990028105,0.432,0.003,2.77427447779484e-60,3,ESCO2
13031,6.17337524534094e-20,0.902079801120806,0.594,0.263,1.06157360718883e-15,3,MCM3
13098,3.70307738298246e-16,0.901712014687801,0.845,0.601,6.36781186777664e-12,3,PSMB9
12929,6.73639695025292e-32,0.896977763246624,0.51,0.095,1.15839081956549e-27,3,HJURP
12883,2.46448496390085e-51,0.882328533517689,0.465,0.024,4.23792834392391e-47,3,CIT
12967,1.22385505477393e-26,0.880369223650883,0.632,0.22,2.10454115218925e-22,3,USP1
13000,8.90624628734888e-23,0.878166499234359,0.787,0.436,1.53151811157251e-18,3,SSRP1
12937,3.5565768177722e-30,0.875954684532459,0.535,0.116,6.11588949584108e-26,3,TRIM59
12870,6.81406433180362e-57,0.862046610479414,0.49,0.022,1.17174650249695e-52,3,SHCBP1
12988,9.95539527502744e-24,0.860511468213304,0.897,0.744,1.71192977149372e-19,3,HNRNPAB
12948,6.59794994581807e-29,0.858693681365851,0.535,0.124,1.13458347268288e-24,3,NSD2
12869,1.22522237647774e-57,0.85666017108224,0.445,0.011,2.10689239859112e-53,3,SGO2A
12931,1.49835567080657e-31,0.849640207861108,0.974,0.846,2.57657241151897e-27,3,HNRNPA3
12920,4.06680853692282e-36,0.846397216922879,0.465,0.058,6.99328396009249e-32,3,KIF20B
13206,1.56862630344345e-12,0.842916664709175,0.239,0.053,2.69740979140136e-08,3,FGL2
13210,2.26600840007636e-12,0.84097019941287,0.555,0.279,3.89662804477131e-08,3,RAP2B
12862,1.36174625579215e-59,0.840296337119308,0.51,0.023,2.34165886146019e-55,3,NDC80
12930,7.57909816835018e-32,0.837547059917116,1,0.968,1.3033017210295e-27,3,H2AFZ
12875,5.46647697583914e-55,0.837020553713047,0.406,0.007,9.40015380765299e-51,3,KIF22
12966,7.28742066496442e-27,0.83666358897994,0.606,0.187,1.25314485754728e-22,3,TOPBP1
12865,4.94978601255468e-59,0.825165698519323,0.419,0.006,8.51165202718903e-55,3,PBK
12991,1.61016080495884e-23,0.818717554411403,0.477,0.119,2.76883252020722e-19,3,HELLS
12924,1.12006307481934e-35,0.809696397928504,0.503,0.077,1.92606046345934e-31,3,DBF4
12925,9.85247776197421e-35,0.804725285027803,0.439,0.052,1.69423207594909e-30,3,DIAPH3
12995,2.15550612175725e-23,0.803199430141387,0.484,0.128,3.70660832697376e-19,3,TIPIN
13037,3.94544699396988e-19,0.802830979542624,0.774,0.486,6.7845906508306e-15,3,SNRPD1
13045,1.06421866476454e-18,0.795060764389531,0.445,0.136,1.8300304159291e-14,3,LIG1
12863,2.28524404830302e-59,0.794211693766483,0.432,0.007,3.92970566546188e-55,3,BUB1
12954,2.55691697204207e-28,0.790151724703279,0.452,0.084,4.39687442512355e-24,3,NCAPD3
12893,5.05459164088377e-47,0.787845203020938,0.394,0.014,8.69187578566372e-43,3,AURKA
13108,9.29906134538437e-16,0.780724790495158,0.748,0.548,1.5990665889523e-11,3,RANBP1
13126,5.52342631168727e-15,0.77944773148073,0.361,0.103,9.49808388557743e-11,3,HIST1H3E
12911,3.21129370175729e-39,0.776539045124132,0.387,0.024,5.52214064954183e-35,3,LOCKD
12970,8.61622797352165e-26,0.77122080917755,0.484,0.113,1.48164656232678e-21,3,GM10282
12888,3.98792724728532e-49,0.764557592888077,0.381,0.009,6.85763969443184e-45,3,CCNF
12918,3.23572571895817e-36,0.763008185847946,0.335,0.016,5.56415394632046e-32,3,MIS18BP1
12989,1.35655150872577e-23,0.759713105240499,0.6,0.196,2.33272597440484e-19,3,CKAP5
13028,4.83586594789061e-20,0.758452058372739,0.826,0.494,8.31575508399269e-16,3,SMC1A
12916,1.82539570341862e-37,0.753314684265623,0.284,0.005,3.13895045159865e-33,3,HIST1H2AG
